pos_panda_joint1,pos_panda_joint2,pos_panda_joint3,pos_panda_joint4,pos_panda_joint5,pos_panda_joint6,pos_panda_joint7
0.040730462843072246,-0.18965956814812923,-0.04749263910016488,-2.6355916464933378,-0.022424394542982284,2.3871623090422887,0.5070014452337972
0.05386090059052506,-0.24416642115812603,-0.02972388741608256,-2.685832708186026,-0.014752703891791619,2.386184603468031,0.5385312812120491
0.06779179331199447,-0.30332373715985295,-0.011559095986152457,-2.7393179234846103,-0.0038098689272763053,2.380967562354158,0.5695180622759475
0.08323968249203162,-0.3636581409310322,0.00674044938951468,-2.7920292519560244,0.010751569427782215,2.3710240843978596,0.5993117791135241
0.10083287224160209,-0.42160624105715083,0.024988043127212478,-2.8398320726709043,0.028494089137520717,2.35651699844896,0.6275837649081009
0.1206833286017428,-0.47390818358388476,0.043222000653853065,-2.8790432546217817,0.048175540810364126,2.3383178074459767,0.6541894210127328
0.14220572221772798,-0.5174491193697515,0.061572034841001155,-2.906430662725694,0.06803215323597289,2.3178041606548234,0.6790141551727862
0.16475398532781416,-0.5504358869876134,0.08044347039227251,-2.9199288831711856,0.08664070944894586,2.2960212539148195,0.702457961532855
0.16475398532781416,-0.5504358869876134,0.08044347039227251,-2.9199288831711856,0.08664070944894586,2.2960212539148195,0.702457961532855
0.1850814784094883,-0.5690851749234662,0.09823775542314639,-2.9176448709456286,0.10113935231736182,2.275704312314108,0.722745416922157
0.20167998693869826,-0.5733091579257623,0.11456114524149186,-2.9000083614979557,0.1106905711440147,2.2572510517975104,0.7399051854971139
0.21282135124453472,-0.5630773615862203,0.12816064917750136,-2.868150450019616,0.11468920451822129,2.2411042239189936,0.7534672754193492
0.21757772896436212,-0.5385941829555243,0.13813689081156255,-2.8226216849756467,0.11304646977527,2.2266474016859163,0.763210944654058
0.21580032056948983,-0.5035243457818792,0.14303864674799183,-2.7687707676274425,0.106597114256747,2.213898806616527,0.7684300778376247
0.20869878888334892,-0.4604986898868777,0.14292432190300008,-2.708546598388094,0.0965774664503769,2.20132440288471,0.7694135920895837
0.19775967777103087,-0.4132428301056903,0.13794023581524595,-2.6451453066300266,0.0843713809862745,2.187910272806871,0.7661847975399914
0.18403207915533581,-0.36428382445710916,0.12846662911428108,-2.5799020553111873,0.07108502523136018,2.172540766523168,0.7586347553373143
0.1695527161540431,-0.32031193630712895,0.1159695927223483,-2.5196420201646426,0.05865455717702872,2.155950995171647,0.7473493789215935
0.15480687156883643,-0.283505757021441,0.10123503587830118,-2.4654648877265153,0.04746023357627571,2.137992693334109,0.7323269584565528
0.14025341108997846,-0.2568451364425419,0.08516509688878049,-2.4200463885886325,0.03785774932685193,2.1192632948957932,0.7139936443299684
0.12617659718391483,-0.24271928147871602,0.0684017156703911,-2.385776722015918,0.029811785647650524,2.100401483037274,0.6927225389359029
0.11265989662341003,-0.2425990092692345,0.051358815482957176,-2.3643342654029382,0.022914400440614102,2.0817567050364225,0.6690877002264282
0.09974646995742642,-0.25706410367522636,0.0341719985508826,-2.35659346198445,0.016618052627514146,2.0633930999685894,0.6435350384866227
0.08736832809705053,-0.2857565576414629,0.016858793549407558,-2.3624886281746207,0.010130732680957877,2.0448113421477654,0.6166251328808317
0.07534151314451432,-0.32745229796189435,-0.0005727120921603657,-2.3810722259757497,0.002671741945187378,2.0253606849764054,0.588818866795422
0.0634296384805273,-0.37998265521585495,-0.018114372404116175,-2.410331151971489,-0.006545601308113547,2.004162034251852,0.5605465294741139
0.05127579207911115,-0.44048993192811636,-0.03570883628514654,-2.4475275834809853,-0.01811101242915747,1.9804873564757468,0.5322187167844303
0.038514626450864675,-0.5055046693415051,-0.053271778782124635,-2.4893776262962692,-0.0323501473576524,1.9541366726824876,0.504114642670392
0.024883153465958152,-0.5712160459822684,-0.07081671049337768,-2.5322964470976395,-0.049171593275090686,1.925546629464442,0.476455235396684
0.010258290868939035,-0.633745048171722,-0.08843634714019988,-2.572878022287364,-0.06813992584090833,1.896019339805438,0.4494406114878755
-0.005233269004102148,-0.689315374055214,-0.10629691378730488,-2.6080420500191863,-0.08842581856868392,1.8676357700026145,0.4233235341240862
-0.02114744825049275,-0.7344357807270967,-0.12460625149390747,-2.635271192957388,-0.10898453854641232,1.8428630366871346,0.3984903207401631
-0.03678256753159115,-0.7662911251826436,-0.1433537774773752,-2.6529205002041234,-0.12855764690896443,1.8241215948977043,0.37545128157193997
-0.0515099650973605,-0.7829666033380018,-0.1628947339989546,-2.6601588081765595,-0.14639622009401698,1.813107467797943,0.35424119553696
-0.06333812905796332,-0.7823567038503505,-0.1814879969665144,-2.6565968652377574,-0.16026185244493263,1.8114028340445998,0.33667756039940944
-0.07167666923620164,-0.7640831469096927,-0.19940246967676156,-2.642566613870736,-0.16989708546366167,1.8190117848404164,0.3222535226864691
-0.07519481239027836,-0.7302421204482101,-0.21470835427775992,-2.620125259797221,-0.17425253146756603,1.8341367021245887,0.3118566552173414
-0.0738472839566251,-0.6827610755157307,-0.22712307200525306,-2.5906756737199315,-0.1734497608721588,1.8549638484212636,0.3049454871686068
-0.06780669981515786,-0.624676293335904,-0.23609572191776973,-2.556015340813021,-0.16775355783830737,1.8792141351079117,0.3012803248484657
-0.057822558269984725,-0.5597307827690416,-0.2412981984317808,-2.518142461107015,-0.1578326516674542,1.9046009174530099,0.3005102884530739
-0.04503700402596689,-0.4920217067652599,-0.24260700905078103,-2.4792028443014207,-0.14469301278869295,1.9293047000137946,0.3024951861760883
-0.030681253767776973,-0.4257100169804682,-0.2401122390450512,-2.4415124954102154,-0.12954922707024252,1.9522016362336547,0.3072947525994234
-0.015834910167314753,-0.364801692965834,-0.2341512108868038,-2.4075193616694843,-0.11383533199421869,1.9728560803157649,0.3150318244374013
-0.001330800386547537,-0.31291079803536626,-0.22522303616693495,-2.379846126927977,-0.09886374102850759,1.991565344479378,0.326020646332033
0.012643870403866941,-0.27295158004417974,-0.21397368502355363,-2.360894207734219,-0.08565342053238201,2.0090217339371854,0.3405096514007777
0.025757251819087834,-0.24720052156435646,-0.2009909912036898,-2.352972191764403,-0.07482052963013697,2.0260341154895603,0.3585757654934767
0.03806142247410982,-0.23694550405943637,-0.18669074221153004,-2.357773591818706,-0.06655380013833767,2.0432665325981763,0.38015805331097674
0.049607321557002315,-0.24237094352499255,-0.17133499600260738,-2.376027931654175,-0.060588596144845575,2.0608094850204033,0.404901765205012
0.06040724885857873,-0.26259104119397136,-0.1549693582331031,-2.4074475677496547,-0.05626112842042552,2.0784839403962465,0.4323999443114577
0.07049800186255784,-0.2958048062370313,-0.13756498435546138,-2.450816112294987,-0.05264661049544106,2.0956892893544286,0.4620582626510812
0.0800550408393148,-0.3394083851190235,-0.11917439398609275,-2.5040101717305916,-0.04861201250255398,2.1116600602286226,0.49319358398699453
0.0894485368122302,-0.3900920309490328,-0.09996225250457957,-2.56405465036749,-0.042959565837164426,2.1256614467955917,0.5249289942787962
0.09925168508938231,-0.44410146807296336,-0.08025799207729811,-2.6274734387291634,-0.034707064254180686,2.13737004459216,0.5564470419616194
0.09925168508938231,-0.44410146807296336,-0.08025799207729811,-2.6274734387291634,-0.034707064254180686,2.13737004459216,0.5564470419616194
0.11013237307707424,-0.49750187187266093,-0.06036939130063779,-2.69052512615645,-0.023307429885720765,2.14694455569456,0.5870299891689861
0.12270481377912734,-0.5463974355004861,-0.0405582462236147,-2.7495355584711554,-0.008812326615151633,2.1551847337656547,0.6160870063985984
0.1373377705551615,-0.587176845954076,-0.020910041795247025,-2.8011515774212654,0.008098080389293827,2.1633627009794765,0.6431667593034103
0.15396327876464344,-0.6166795607647231,-0.001483680504775542,-2.8425669156092237,0.026202848148985325,2.1729246457428886,0.6679321197140577
0.17189713224905034,-0.6322639838230604,0.017603068106197384,-2.8715938665817973,0.04392059674472382,2.1852055475088754,0.6899278067797976
0.18986040279088368,-0.6321841408687625,0.035900883779258486,-2.8869826946614143,0.059676628392366204,2.2008883397257293,0.7088602532774972
0.2060781331954411,-0.6155935488272952,0.05271166062638599,-2.8882649659465267,0.07193179591122334,2.2199963508507246,0.7242404644789033
0.21875327056865146,-0.5829222956457238,0.06708021549634857,-2.875952875036692,0.07966502722019175,2.2416722312734727,0.7359145643546174
0.22644463448677676,-0.5358073429618164,0.07812880645721165,-2.8512950750454067,0.08228287083597774,2.2645038190771185,0.743715764418285
0.22854457694501829,-0.4771035105346604,0.08508220679949385,-2.816265095406968,0.07988608122804752,2.28670738555709,0.747809505657477
0.22537407130743414,-0.41063040801877104,0.08749737710516037,-2.773413120170056,0.07319566790460552,2.3065480709586375,0.7483146916245911
