eff_panda_joint1,eff_panda_joint2,eff_panda_joint3,eff_panda_joint4,eff_panda_joint5,eff_panda_joint6,eff_panda_joint7
-0.17832248423186645,6.062789651141379,-0.9754499970326949,-19.15080717324754,-0.6121823596754087,-1.8769655921885324,0.0002639617622366636
-0.03887199610308286,3.485996392936778,-0.9845874521320584,-21.173373865968223,-0.7110304678162547,-2.034590765948828,-0.019285843145476572
-0.27142634409521726,1.750220263017328,-1.0469038088898137,-22.41990709427096,-0.798597221721774,-2.2049569440398957,-0.009684628604675276
-0.7560930840163321,0.2939944548798157,-1.4996273305693584,-23.173777689725338,-0.7925472318245552,-2.2446577845552147,-0.01337897298771259
-1.6012113773937438,-0.5658258608350629,-2.1032727700532883,-23.097038971285862,-0.7552207359135834,-2.2796728418006333,0.007869351916784343
-2.458473767004023,-0.8844166974954246,-3.1161201512734387,-22.384990204572034,-0.6562174234989686,-2.1679093003238976,0.01331099046920539
-3.4657475186595006,-0.4484712058515003,-4.227154405287374,-21.123486386732814,-0.607041131137991,-2.08553344939383,0.02416793611798145
-4.048359440482207,1.0201088492045254,-5.340270192329251,-19.49887186636177,-0.43557060861026387,-1.8811220723555397,0.03376238546023925
-4.513695264913165,3.4334891002454597,-6.204494331430178,-17.91123300807494,-0.41067415748034164,-1.7705755219614114,0.04575069246591497
-4.489901375579928,6.686854462490338,-6.601881887364007,-16.650453843903765,-0.32339925753502313,-1.6522569669743807,0.037149247861939606
-4.169397416356892,10.818766309569611,-6.197758387099906,-15.729436500243096,-0.23171676412729675,-1.5516622417647654,0.027821522580769184
-3.427982390458273,15.157934151317507,-5.499494341084975,-15.516750062501314,-0.3119817685424115,-1.501699044032694,0.029111829882345976
-2.5523649465841083,19.675659316514498,-4.177439615593983,-15.732515465749067,-0.3269711364740759,-1.3937809637889789,0.018105401834682577
-1.5105737923532754,23.627378979133233,-2.941577463736332,-15.893298336714246,-0.3930580217812782,-1.4847192402003768,0.007626888352801305
-0.5641732759838981,26.746844941331933,-1.8085442035615324,-16.227655095281843,-0.3850444041687017,-1.4746127338421005,-0.00439923949118597
0.055856489654540355,28.648804795141434,-0.8554669152877811,-16.428728410429244,-0.450821766195453,-1.4715373565184597,-0.00873112240599684
0.5029052016010749,28.961969513986958,-0.3194350162224985,-16.412663413127937,-0.4145443996731611,-1.4144423913851403,-0.013224746891999182
0.5552521385688288,27.62993249242732,0.12736386297041682,-16.393023841089366,-0.4272431377254516,-1.2618516262834107,-0.007561261000720197
0.6507822139598299,25.226793023542417,0.19503082426999482,-15.678309026497363,-0.46529365651304544,-1.3290164616899913,-0.03168537428040098
0.674257479048378,21.361042757898176,0.3410968501041192,-15.478681978134363,-0.42647357974890526,-1.2635421144667889,-0.021435805173803626
0.6024691221278314,16.863053818071418,0.548981461228897,-15.30363981277407,-0.49242203246968974,-1.2478429797367951,-0.019081817085507515
0.5101185442130847,11.867417161098018,0.968339131408846,-15.816862668225678,-0.4979156120801233,-1.2004394655157857,-0.009105281397498052
0.6009387127321959,7.26305999105054,1.2707050264378867,-16.292729413573497,-0.5469574312135708,-1.396025396745209,-0.012841816586433647
0.540781859985663,2.9761919267441277,1.7063798659024778,-17.44909622463113,-0.5953268302455847,-1.463378160972974,-0.0006078021233818569
0.7065054136165062,-0.6959823445847684,2.1084541074631176,-18.459760312084025,-0.6192287892287632,-1.7372303353675236,-0.0001219707784929486
0.7571125838129081,-3.69694177883263,2.6847328969549205,-19.51190578804585,-0.6030436142630587,-1.898618141333221,0.0008436592599846194
1.1346731787756597,-6.223898257197251,3.0071309738514995,-20.349728598801992,-0.675744328232333,-2.0157414935240947,0.011234341464329271
1.5520554289365087,-7.967210156899005,3.7335743324399187,-20.56188337419491,-0.6352301184828051,-2.073396556978599,0.0054609441270842395
2.261030370436254,-9.002078880219527,4.254340695068537,-20.318814798334824,-0.6935342459303877,-2.0278336680030122,0.0021015674013430386
2.9903908318344543,-9.522841425650746,5.272908111354944,-19.681196052030757,-0.6090962255197494,-2.024485845754106,0.002172918219212408
3.7099921100029785,-8.70350640516029,5.9277442183459055,-18.721699538897067,-0.639126970866132,-1.8932793141921311,-0.0008119055220093838
4.15920214010385,-6.842289545910682,6.859949042680367,-17.673758144676796,-0.5720325295697997,-1.7806746818874322,-0.014003352175293735
4.480555113259024,-3.811375329713067,7.204413944564296,-16.90921258581329,-0.5749962141346957,-1.6711868614660255,-0.01758339725241422
4.480555113259024,-3.811375329713067,7.204413944564296,-16.90921258581329,-0.5749962141346957,-1.6711868614660255,-0.01758339725241422
4.209532286785684,0.5074592946321792,7.326901258114584,-16.468556154104125,-0.6100675664516397,-1.4725376093706444,-0.024515134430557278
3.8323262056355647,5.583002732449059,6.956557688801226,-16.314175884883852,-0.557026309573295,-1.3683669341653855,-0.030275126558507247
3.1490769692133593,11.089634350746694,6.088006225547319,-16.541214339336292,-0.5394011911927439,-1.3275117302917858,-0.029156491377812024
2.437901643452059,16.999227471942856,4.714701159529508,-16.600223290170184,-0.4978749031405076,-1.4249974281834321,-0.02562757408939411
1.3982260124096388,22.317087193154624,3.3224753116062686,-17.11987474650477,-0.5260408014562323,-1.461292231796584,-0.011165526533059002
0.5488300955946273,26.740361159793547,1.9496609800428522,-17.40498475729028,-0.45814737346062984,-1.5284632220021186,-0.011563632347119632
-0.3785034226167432,29.531665832294923,0.9790943709464,-18.0633509878657,-0.4193026328895035,-1.4067980992821887,-0.008473906264709554
-0.7860188588541736,31.27490235423844,-0.03494260186591919,-17.548344030070957,-0.41713323329877566,-1.5064864497985813,0.0014996729776835512
-1.284596514832818,31.01322647629863,-0.40965954544959093,-17.153184847116496,-0.4277061702843884,-1.4228724502794712,0.006956679028785865
-1.2803071207669752,28.946639615510797,-0.8057270447954895,-16.553349055391276,-0.3666748175890192,-1.444291299003275,-0.0028360467371417184
-1.346965528906077,25.605700394174956,-0.9560574752371045,-16.253921266822736,-0.4130488857595488,-1.3887722774006979,-0.0002851410792935104
-1.3058693525298648,21.71647700487108,-1.0629522882389904,-15.341736914050369,-0.3952149940356461,-1.334908999729095,0.008415692381930238
-1.1250723817389379,17.12290004374131,-1.0984650282929989,-15.109190564265212,-0.3497127491598661,-1.3473523677482886,0.004150716503452948
-0.9734514796944412,12.5099694804701,-1.1293311414450768,-15.618085907468055,-0.42196503916645073,-1.387360230830786,0.004603288655143394
-0.7188446375922051,8.46447465523019,-1.0558424086537723,-16.582184402821525,-0.4948526467020898,-1.507715066744996,0.006908803473632051
-0.30853041515038326,4.8306895758693384,-0.8511978260073734,-17.892684465519373,-0.5108169952273552,-1.677623755678349,-0.0055783717646900694
